Supplier Round,Product Searched,Supplier Name,Price,Rating,Reviews,Location,Contact Phone,IndiaMART Link,Product Identifier
2,BenQ GW2790Q 27 Inch 2560X1440P 2K QHD IPS Monitor| 100Hz|99% Srgb|1500:1 CR|Eye-Careu|Dual HDMI|Display Port|Bezel-Less|Eyesafe|VESA Mediasync|B.I.|Low Blue Light+|Speakers|VESA Wall Mountable(Black),Patel Basu-Desai Services,₹ 12102.99,4.4,199,Ghaziabad,+91 9608218600,https://www.indiamart.com/supplier-2277/,Benq Gw2790Q 27 Inch
2,"HP 255 G10 Laptop for Home or Work, 16GB RAM DDR5, 512GB SSD, 15.6"" Full HD, Ryzen 3 7335U (Beats Intel i5-1135G7), HDMI, USB-C, Windows 11",Kumar Naidu-Dutta Group,₹ 35813.94,1.7,33,Bhopal,+91 9980986361,https://www.indiamart.com/supplier-2278/,Hp 255 G10 Laptop
2,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty",Dubey-Pillai Traders,₹ 43981.88,4.6,13,Guwahati,+91 8545675870,https://www.indiamart.com/supplier-2279/,Lenovo V15 G4 Amd
2,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",Shukla Imports,₹ 30592.89,4.8,345,Indore,+91 9931797751,https://www.indiamart.com/supplier-2280/,Hp 15 13Th Gen
2,"Acer SmartChoice Aspire Lite, AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop",Sai Reddy-Bose Agency,₹ 29447.77,3.3,40,Lucknow,+91 8695580465,https://www.indiamart.com/supplier-2281/,Acer Smartchoice Aspire Lite
2,HP K120 Wired Keyboard/3 Years RTB Warranty,Pandey Distributors,₹ 496.66,4.4,1952,Lucknow,+91 7961361324,https://www.indiamart.com/supplier-2282/,Hp K120 Wired Keyboard
2,"Logitech Pebble Mouse 2 M350s Slim Bluetooth Wireless Mouse, Portable, Lightweight, Customisable Button, Quiet Clicks, Easy-Switch for Windows, macOS, iPadOS, Android, Chrome OS - Tonal Graphite",Joshi Manufacturing,₹ 1081.43,3.1,228,Siliguri,+91 7000571208,https://www.indiamart.com/supplier-2283/,Wireless Mouse
2,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI -JUDWAA 750,Basu Works,₹ 324.78,4.8,208,Vadodara,+91 9124479885,https://www.indiamart.com/supplier-2284/,Zebronics Wired Keyboard Mouse
2,Logitech Plug and Play USB Keyboard K120,Gupta Works,₹ 681.11,1.7,264,Kolkata,+91 8409847407,https://www.indiamart.com/supplier-2285/,Logitech Plug Play Usb
2,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Pink)",Rao Manufacturing,₹ 343.36,2.9,391,Siliguri,+91 9617146136,https://www.indiamart.com/supplier-2286/,Portronics Toad 23 Wireless
2,"Portronics Toad 103 Wired Optical Mouse with 2400 DPI, Plug & Play, Ambidextrous, Hi-Optical Tracking, 1.5M Cable Length, 30 Lakhs Click Life, Ergonomic Mouse for Comfortable All-Day Grip (Black)",Gupta Exports,₹ 144.05,1.8,1003,Indore,+91 9892379719,https://www.indiamart.com/supplier-2287/,Portronics Toad 103 Wired
2,"Zebronics K24 Wired USB Keyboard, 104 Keys, Long Life 8 Million Keystrokes, Silent & Comfortable Use, Slim Design, Retractable Stand, 1.5 Meter Textured Cable, UV Coated keycaps",Chopra Wholesale,₹ 403.73,4.0,19,Rajkot,+91 9174250013,https://www.indiamart.com/supplier-2288/,Zebronics K24 Wired Usb
2,"Logitech M240 Silent Bluetooth Mouse, Wireless, Compact, Portable, Smooth Tracking, 18-Month Battery, for Windows, macOS, ChromeOS, Compatible with PC, Mac, Laptop, Tablets - Graphite",Mehta Patel-Das Distributors,₹ 1165.17,1.8,81,Nashik,+91 7224884261,https://www.indiamart.com/supplier-2289/,Logitech M240 Silent Bluetooth
2,"Portronics Key11 Combo Rechargeable Wireless Keyboard and Mouse Set, Bluetooth 5.3&2.4GHz Wireless,Type-C Fast Charging,Gradient Keys, Noiseless Typing, High Precision Mouse, for PC&Laptop(Blue)",Chatterjee-Kapoor Industries,₹ 1326.87,4.3,46,Kolkata,+91 7161463127,https://www.indiamart.com/supplier-2290/,Wireless Keyboard
2,"ZEBRONICS Glassy 10 Wireless Mouse, Dual Mode (2.4GHz + BT), Upto 1600 DPI, Silent Operation, 5 Buttons, Type-C Charging, Comfortable & Ergonomic, for Mac | Laptop | Computer (Blue)",Agarwal Dubey Services,₹ 304.16,3.5,1389,Coimbatore,+91 8575496588,https://www.indiamart.com/supplier-2291/,Wireless Mouse
2,"Lenovo 150 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10month battery, Ambidextrous, Ergonomic, GY51L52638",Singh Mehta-Sen Wholesale,₹ 345.22,3.5,2654,Mumbai,+91 7171840882,https://www.indiamart.com/supplier-2292/,Lenovo 150 Wireless Compact
2,"Portronics Toad 7 Wireless Mouse, Bluetooth 5.3V & 2.4 GHz Wireless, Adjust Sensitivity Upto 3200 DPI, Rechargeable Built in Battery(Grey)",Anand Distributors,₹ 494.99,3.9,3652,Visakhapatnam,+91 8767907492,https://www.indiamart.com/supplier-2293/,Wireless Mouse
2,Lenovo 160 Keyboard & Mouse Wired Combo | Waterproof Exoskeleton | Splash Proof Keys | 1600 DPI Full Size Mouse | Non-Slip Scroll Wheel | Adjustable Keyboard Stand | 3 Yr Warranty,Chopra Gupta-Rao Services,₹ 865.25,4.1,37,Kota,+91 9451279146,https://www.indiamart.com/supplier-2294/,Lenovo 160 Keyboard Mouse
2,"Logitech MK270r Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Shukla-Modi Agency,₹ 1746.2,3.5,117,Kota,+91 9663828257,https://www.indiamart.com/supplier-2295/,Wireless Keyboard
2,"Zebronics Wireless Keyboard & Mouse Combo, 104 UV-Printed Keys, ₹ Key, 12 Multimedia Keys, Retractable Stand, 4 Button Mouse, 1600 DPI, High Precision, USB Nano Receiver (Companion 304, Black)",Naidu Roy Manufacturing,₹ 905.58,4.3,63,Kalyan-Dombivali,+91 8273882372,https://www.indiamart.com/supplier-2296/,Wireless Keyboard
2,"Acer Nano Pad Rechargeable Bluetooth Keyboard & Mouse Combo, 3 DPI Upto 1200 DPI, 78 Keys Anti Slip Back, Ultra Thin Design for Tablet, Laptop, Mobile, 10m Working Distance, Scissor Footed (Blue)",Agarwal Corporation,₹ 1014.28,3.2,30,Aligarh,+91 9353868206,https://www.indiamart.com/supplier-2297/,Acer Nano Pad Rechargeable
2,HP x796w 64GB USB 3.2 Flash Drive,Verma Anand Group,₹ 823.18,4.7,273,Thane,+91 8080089065,https://www.indiamart.com/supplier-2298/,Hp X796W 64Gb Usb
2,"UnionSine External Hard Disk Drive 500GB Portable HDD USB 3.0 Compatible with PC, Mac,Desktop, Laptop, Xbox One, Xbox 360, PS4",Kumar Traders,₹ 2276.88,4.2,2669,Surat,+91 7829394933,https://www.indiamart.com/supplier-2299/,Unionsine External Hard Disk
2,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, Usb,External SSD",Desai-Shukla Brothers,₹ 13134.67,5.0,60,Aligarh,+91 8980388584,https://www.indiamart.com/supplier-2300/,Sandisk 1Tb Extreme Portable
2,HP 796w 256GB USB 3.2 Flash Drive,Chopra Chaudhary Associates,₹ 2578.71,4.8,2527,Indore,+91 8933814296,https://www.indiamart.com/supplier-2301/,Hp 796W 256Gb Usb
2,"Digitek (Dud 32GB 2.0V) 32GB USB 2.0 U Disk Flash Drive, High Speed Read & Write Pen Drive, Magnetic, X-Ray & Temperature Resistant, Compatible with Windows & Mac OS",Singh Khanna-Shah Group,₹ 327.8,4.3,76,Hyderabad,+91 8651069926,https://www.indiamart.com/supplier-2302/,Digitek Dud 32Gb 2
2,Consistent 8GB DDR3 1600MHz Desktop RAM (Memory) U-DIMM | Long-DIMM | DT PC3-1600 Single Channel Memory with 3 Years Manufacturer Warranty (Made in India),Gupta-Trivedi Exports,₹ 1617.61,4.0,14821,Ranchi,+91 8164016127,https://www.indiamart.com/supplier-2303/,Consistent 8Gb Ddr3 1600Mhz
2,"ARCTIC MX-4 - Thermal Compound Paste - Carbon Based High Performance - Heatsink Paste - Thermal Compound CPU for All Coolers - ACTCP00002B,Grey",Patel Singh-Sethi Manufacturing,₹ 438.83,3.4,447,Ranchi,+91 8036984947,https://www.indiamart.com/supplier-2304/,Arctic Mx 4 Thermal
2,"Cooler Master Cryofuze Violet Thermal Paste - for Processor, GPU, Console, Laptop | 12.6 W/m-K Thermal Conductivity | Excellent Performance | Easy to Apply | Non Corrosive",Kapoor Retail,₹ 263.42,4.5,393,Jaipur,+91 8791778069,https://www.indiamart.com/supplier-2305/,Cooler Master Cryofuze Violet
2,"Consistent SSD 128GB 2.5 Inch SATA Internal SSD - Read: 550MB/s & Write: 500MB/s - Solid-State Drive 5 Year Warranty (128, GB)",Chatterjee Distributors,₹ 1385.59,3.9,330,Dehradun,+91 9175690518,https://www.indiamart.com/supplier-2306/,Solid State Drive
2,"Jabra Evolve 10, On Ear Noise Cancellation Mic with Fully Adjustable Boom Arm and USB-A Connectivity Stereo Headset, Black",Shah Rao-Bhatia Manufacturing,₹ 4198.69,4.7,1234,Kochi,+91 8512107966,https://www.indiamart.com/supplier-2307/,Jabra Evolve 10 On
2,"Zebronics FHD USB Webcam, 30FPS, 2P2G Lens, 2.0MP CMOS Sensor, Auto-White Balance, Auto-Exposure, Privacy Shutter, Built-in Mic, for Teams, FaceTime, PC/Laptop (Live Pro)",Jai Chopra-Basu Solutions,₹ 1087.65,1.4,366,Rajkot,+91 9280432144,https://www.indiamart.com/supplier-2308/,Usb Webcam
2,"Kreo Owl Full HD 1080P 60 FPS Webcam with Auto-Focus and Built-in Dual Digital Mic, Plug and Play Setup for Video Call, Streaming, YouTube and More, Built-in Privacy Shutter with 360 Rotation (Black)",Pillai Agarwal Services,₹ 3250.34,3.9,178,Kanpur,+91 8102465757,https://www.indiamart.com/supplier-2309/,Kreo Owl Full Hd
2,"ZEBRONICS Zeb-200HM Wired On Ear Headphone with Mic, Dual 3.5mm Connectors, Adjustable Headband for PC Computers/Laptop (Black)",Pillai Das Solutions,₹ 487.13,4.0,173,Nagpur,+91 7865826403,https://www.indiamart.com/supplier-2310/,Zebronics Zeb 200Hm Wired
2,"Amazon Basics Pro Series Wired USB On Ear Headset with Mic | 40 mm Driver | Computer/PC or Laptop Headphone | Noise Cancellation Microphone | in-line Control for Home, Office, Teams or Zoom, Black",Singh Sen-Singh Group,₹ 2007.23,3.2,121,Hubli,+91 7272829087,https://www.indiamart.com/supplier-2311/,Amazon Basics Pro Series
2,"Dyazo Computer Wired Headphones | Headset with Mic | 3.5 MM Jack | Compatible for Laptops, PC, Notebooks (Black)",Gupta Singh-Nair Imports,₹ 360.67,4.3,37,Amritsar,+91 9761611388,https://www.indiamart.com/supplier-2312/,Dyazo Computer Wired Headphones
2,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in Mics | FHD 1080P 2.1 Megapixel CMOS Camera with USB |Ultra-Wide 95° Lens, 4X Digital Zoom | 360 Rotation | Flexible Mount | Cloud Grey",Shah Shah International,₹ 2745.54,3.5,1595,Thane,+91 7130553224,https://www.indiamart.com/supplier-2313/,Lenovo 300 Fhd Webcam
2,"Lapcare Lapcam HD 720M P, Noise Isolated Microphone with Computer HD stremaing Web cam for Desktop & Laptop with mic with Wide Angle Lens & Large Sensor for Superior Low Light, Optical (Black)",Rao Traders,₹ 750.27,4.1,133,Guwahati,+91 9042816980,https://www.indiamart.com/supplier-2314/,Lapcare Lapcam Hd 720M
2,"ZEBRONICS Igloo 1, 2.0 USB Computer Speakers, 8 Watts, Multicolor LED, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop, Black",Mishra Shukla-Agarwal Agency,₹ 553.45,3.7,36,Nashik,+91 8671775641,https://www.indiamart.com/supplier-2315/,Computer Speakers
2,"Zebronics Zeb-Crystal Clear Web Camera, 0.3 MP with USB with 3P Lens,Built-in Microphone,Auto White Balance,Night Vision and Manual Switch for LED (Black)",Mishra Rao Brothers,₹ 593.74,4.7,494,Faridabad,+91 9969117788,https://www.indiamart.com/supplier-2316/,Zebronics Zeb Crystal Clear
2,3.5mm Lapel Microphone for Video Recording | Collar Mic | Small Mic for Phone | Wired Mini Mike for Phone | Microphone for Recording,Kumar Das Brothers,₹ 127.26,4.1,42,Dehradun,+91 7080910840,https://www.indiamart.com/supplier-2317/,3 5Mm Lapel Microphone
2,"Zebronics Zeb-Warrior 2.0 Multimedia Speaker With Aux Connectivity,USB Powered And Volume Control",Naidu Ghosh Agency,₹ 461.34,4.5,1013,Pimpri-Chinchwad,+91 7631956666,https://www.indiamart.com/supplier-2318/,Zebronics Zeb Warrior 2
2,"Ant Esports GS170 Gaming Speaker for PC, Stereo 2.0 USB Powered Desktop Speaker with 3.5 mm Aux-in, in-line Volume Control, RGB LED Lights Mini Multimedia Speakers for PC, Laptop, Tablet, Cellphone",Agarwal Patel Imports,₹ 306.03,4.5,76,Pimpri-Chinchwad,+91 9622181350,https://www.indiamart.com/supplier-2319/,Ant Esports Gs170 Gaming
2,"Robustrion Cover for iPad 11th Generation (A16) / 10th Gen Cover Case with [Right Side Pencil Holder] [Auto Sleep Wake] [Soft Back] (2022/2025), Case for iPad 11th 11""/ 10th 10.9"" - Black",Singh Retail,₹ 447.75,3.1,325,Tiruchirappalli,+91 8974981999,https://www.indiamart.com/supplier-2320/,Robustrion Cover Ipad 11Th
2,"Apple iPad Pro [11″] (M5): Ultra Retina XDR Display, [256GB], 12MP Front Camera / 12MP Back Camera, LiDAR Scanner, Wi-Fi 7 with Apple N1, Face ID, All-Day Battery Life — Space Black",Kumar Bose-Pandey Group,₹ 88040.58,4.4,636,Amritsar,+91 8826910383,https://www.indiamart.com/supplier-2321/,Apple Ipad Pro 11
2,"Lenovo Tab K11 with Keyboard| 4G (LTE) + Wi-Fi | 8 GB RAM, 128 GB ROM (Expandable Upto 1 TB)| 11 Inch Screen, 90 Hz Refresh| Quad Speaker with Dolby Atmos| 13 MP Rear Cam with Flash|Luna Grey",Rao Brothers,₹ 16444.66,4.3,87,Ghaziabad,+91 9754739698,https://www.indiamart.com/supplier-2322/,Lenovo Tab K11 Keyboard
2,"DOMO Slate SL39 10.1-Inch 4G Tablet PC, 4GB RAM + 32GB inbuilt Storage|1TB Expandable, Dual SIM Slot, Bluetooth, Octa Core CPU, GPS, (Grey)",Dutta-Verma Brothers,₹ 6846.68,3.3,64,Delhi,+91 9760912498,https://www.indiamart.com/supplier-2323/,Domo Slate Sl39 10
2,WeFly H96 Max RK3518 Android 14 Tv Stick 2025 Factory 4K 2GB 16GB Fire TV Stick,Durga Dewan-Anand Group,₹ 2476.81,3.2,3198,Madurai,+91 7901028161,https://www.indiamart.com/supplier-2324/,Wefly H96 Max Rk3518
2,4K Ultra HD Android TV Box Voice Remote Dual USB WiFi & Bluetooth Streaming Box (8/128 GB),Jai Tiwari Exports,₹ 2318.24,3.3,1815,Dehradun,+91 7371307518,https://www.indiamart.com/supplier-2325/,4K Ultra Hd Android
2,Catvision Free to Air HD Set Top Box with Wi-Fi | 115+ TV Channels Lifetime Free | Watch YouTube on TV | HDMI+AV Cable | MPEG-4 Technology | BIS Approved | DD Free Dish,Durga Sharma Brothers,₹ 1213.75,3.8,58,Nashik,+91 8459798127,https://www.indiamart.com/supplier-2326/,Catvision Free Air Hd
2,"WeFly 4K WiFi M9 Plus Wireless Display HDMI Dongle WiFi Screen Mirroring Adapter with USB Cable, TV Streaming Device, HDMI Media Player Compatible with Netflix, YouTube, Hulu, Black",Verma Das Wholesale,₹ 914.76,4.6,173,Thane,+91 9807892344,https://www.indiamart.com/supplier-2327/,Wefly 4K Wifi M9
2,"WeFly Fire TV Stick 10K, Ultimate Streaming Experience, Dual Band WiFi 2.4G/5G, 2GB RAM, 16GB Storage with HDR Support, Netflix, Disney+, YouTube | Firre TV Stick",Kumar Mishra Retail,₹ 3165.14,4.6,1673,Hyderabad,+91 7154238995,https://www.indiamart.com/supplier-2328/,Wefly Fire Tv Stick
2,"ANG Refill Ink Kit for HP DeskJet 2331 – Compatible with 805, 803, 680, 678, 818, 802, 901, 703, 704, 46, 21, 22, 27, 28, 56, 57 Ink Cartridges – with Universal Suction Tool",Basu-Anand Manufacturing,₹ 417.56,3.6,3149,Varanasi,+91 8918253328,https://www.indiamart.com/supplier-2329/,Ang Refill Ink Kit
2,"BT-D60BK & 5000 Premium Refill Ink Compatible for Printers T220, T420, T520, T820, T920, T510, T910, T710, T4000W, T4500W, T300W, T800W, T700, T810 (BT-D60BK/BT5000-4 Color Combo)",Verma Roy Solutions,₹ 767.26,4.0,403,Madurai,+91 7332404376,https://www.indiamart.com/supplier-2330/,Bt D60Bk 5000 Premium
2,Artis Mini 2.0 USB Multimedia Speakers (Black),Iyer Joshi Group,₹ 503.55,4.7,84,Chennai,+91 8376131552,https://www.indiamart.com/supplier-2331/,Artis Mini 2 0
2,"Portronics 6W in Tune 6 HD Sound 2.0 Channel Portable Desktop PC Speaker, 3.5mm Audio Jack, Volume Scroll Button, Multimedia Speaker, RGB LED Lights, Metal Mesh, USB Powered (Black)",Modi-Mukherjee Industries,₹ 552.92,4.2,307,Jodhpur,+91 7902363544,https://www.indiamart.com/supplier-2332/,Portronics 6W In Tune
2,"Ant Esports GS150 Computer Speakers, 2.0CH PC Speakers, in-line Volume Control, 6W USB Powered Stereo Desktop Speakers with 3.5mm AUX for PC/Laptop/Projector/Tablet/Cellphone",Singh Naidu-Sen Group,₹ 264.08,1.2,71,Meerut,+91 7340477348,https://www.indiamart.com/supplier-2333/,Computer Speakers
2,"ZEBRONICS Zeb-Sunshine 60W 4.1 Multimedia Speaker with Bluetooth Supporting,USB,mSD,AUX,FM and Remote Control-(Black)",Sai Pillai-Sethi Agency,₹ 1734.34,2.6,557,Thiruvananthapuram,+91 8433400831,https://www.indiamart.com/supplier-2334/,Zebronics Zeb Sunshine 60W
2,"Creative Pebble V2 - Minimalistic 2.0 USB-C Powered Desktop Speakers, 3.5 mm AUX-in, 8W RMs with 16W Peak Power for Computers and Laptops, Type-A Adapter Included and Extended Cable (Black)",Chopra Sharma Group,₹ 2020.31,4.3,298,Mysuru,+91 7422158567,https://www.indiamart.com/supplier-2335/,Creative Pebble V2 Minimalistic
2,"Lapcare 150Mbps Nano Laptop USB Wi-Fi Adapter | Frequency 2.4Ghz | Plug & Play with Free Driver | Supports Windows, Macos & Linux | IEEE 802.11B/G/N (LWD-150), Black",Singh Agarwal-Kumar Enterprises,₹ 346.15,4.3,5600,Ahmedabad,+91 7202186969,https://www.indiamart.com/supplier-2336/,Lapcare 150Mbps Nano Laptop
2,"Cablet USB to Ethernet Adapter, 100Mbps Plug and Play with USB 2.0, Driver Free, RJ45 LAN Network Dongle Compatible with Nintendo Switch, Laptop, PC, MacBook, Windows, macOS, Linux (RTL8153)",Desai Corporation,₹ 469.32,3.3,410,Thane,+91 7961659079,https://www.indiamart.com/supplier-2337/,Cablet Usb Ethernet Adapter
2,"TP-Link N300 Wireless Ceiling Mount Access Point, Support PoE 802.3af/at and Direct Current, Easily Mount to Wall or Ceiling, Simply Managed by Free EAP Controller Software (EAP115)",Rama Anand-Bhatia Brothers,₹ 2128.03,5.0,50,Bangalore,+91 8806992071,https://www.indiamart.com/supplier-2338/,Tp Link N300 Wireless
2,"FEDUS Ethernet Switch, Gigabit 1000Mbps 5 Port Gigabit Ethernet Splitter, Plug & Play, Desktop Network Switch Hub, Unmanaged, Compact, with LED, Fanless Quiet, for Internet Cable, Laptop, Router, NAS",Kumar Roy-Yadav Retail,₹ 1744.17,5.0,55,Siliguri,+91 8915946508,https://www.indiamart.com/supplier-2339/,Network Switch
2,Careflection || Wireless Bluetooth Mini Dongle Adapter V5.0 Bt Audio Receiver Supports Pc Computer Windows MAC iOS Desktop Laptop Mouse Keyboard Printers Headsets Speakers (Black),Shukla Retail,₹ 266.4,4.9,946,Pune,+91 8386864720,https://www.indiamart.com/supplier-2340/,Careflection Wireless Bluetooth Mini
2,TP-Link PoE Injector | PoE Adapter 24V DC Passive PoE | Gigabit Ports | Up to 100 Meters(325 feet) | Wall Mountable Design | Plug and Play (TL-PoE2412G),Ghosh-Tiwari Industries,₹ 1037.02,1.1,71,Chandigarh,+91 9592030397,https://www.indiamart.com/supplier-2341/,Tp Link Poe Injector
2,EVM EnWifi 300 Mbps USB Wi-Fi Adapter | Wireless USB Network Dongle for PC & Laptop | 802.11 b/g/n | WPA/WPA2 Security | Plug & Play USB 2.0,Sachdeva-Anand Imports,₹ 421.1,3.2,13804,Indore,+91 7449556922,https://www.indiamart.com/supplier-2342/,Evm Enwifi 300 Mbps
2,Acer SA272U G0 27 Inch WQHD IPS Monitor | 120Hz AdaptiveSync | 1ms VRB | Ultra-Slim 7.2mm ZeroFrame Design | HDR10 | 100M:1 Contrast | Dual HDMI + DP | BlueLightShield | Built-in Speakers I Black,Das-Dubey Traders,₹ 14104.67,4.2,964,Mysuru,+91 8386003465,https://www.indiamart.com/supplier-2343/,Acer Sa272U G0 27
2,"MSI PRO MP275Q 27 Inch 2K WQHD Office Monitor - 2560 x 1440 IPS Panel, 100 Hz, Eye-Friendly Screen, Built-in Speakers, Tilt-Adjustable - HDMI 2.0b, DP (1.2a)",Pillai Shah-Joshi Exports,₹ 15536.93,2.6,497,Ranchi,+91 9584455732,https://www.indiamart.com/supplier-2344/,Msi Pro Mp275Q 27
2,"Acer K202Q 19.5 Inch HD+ 1600 X 900 Pixels LCD Monitor with LED Backlight I 200 Nits Brightness I VGA, HDMI Port with Inbox HDMI Cable I Eye Care Features I Tilt Option I Wall Mount Option I Black",Om Sachdeva-Tiwari Industries,₹ 5043.77,4.4,91,Vadodara,+91 9695362838,https://www.indiamart.com/supplier-2345/,Acer K202Q 19 5
2,"Lenovo L24-4C | 24"" (60.96cm) FHD IPS 144Hz Ultraslim Monitor | 1ms, 2x3W Speakers, AMD FreeSync, 99% sRGB, 1x HDMI 1.4, 1x VGA| Tilt | Grey | 67DDKAC6IN",Banerjee-Naidu Wholesale,₹ 8361.54,4.3,39,Kalyan-Dombivali,+91 8835123383,https://www.indiamart.com/supplier-2346/,Lenovo L24 4C 24
2,"MSI PRO MP225, 21.5 Inch (54.61 cm), IPS Panel, Full HD 1920 x 1080, 100 Hz, Black, Eye-Friendly Screen, Tilt-Adjustable, HDMI, D-Sub (VGA) Monitor",Krishna Singh-Reddy Traders,₹ 7011.73,4.0,1536,Tiruchirappalli,+91 7894695878,https://www.indiamart.com/supplier-2347/,Msi Pro Mp225 21
2,"Samsung 34""(86.42cm) Odyssey G5 Curved Gaming Monitor|WQHD 3440 x 1440|1000R|165Hz|1ms|21:9|Wall Mountable|FreeSync Premium|Ports-DP, HDMI, Headphone|DP Cable|Eye-Saver|LC34G55TWWWXXL|Black",Pillai Mishra-Mukherjee Trading Co.,₹ 27423.56,4.8,801,Tiruchirappalli,+91 8886273393,https://www.indiamart.com/supplier-2348/,Samsung 34 86 42Cm
2,"Jin Office Height Adjustable Monitor Stand Mount | Supports 13-32"" Screens| Monitor Mount for Desk | Metal Black Powder Coated Single Arm Stand| Freestanding Mount (Black)",Vishnu Verma-Bhatt Brothers,₹ 2146.85,3.0,145,Ludhiana,+91 9401791195,https://www.indiamart.com/supplier-2349/,Jin Height Adjustable Monitor
2,"Lenovo Legion 24-10 | 24"" (60.96cm) FHD IPS 240Hz Gaming Monitor | 0.5ms, AMD FreeSync, NVIDIA G-Sync 99% sRGB, 2xHDMI 2.1 TMDS, 1xDP 1.4| Tilt, Swivel, Pivot, Height Adjust | Black | 68C4GAC4IN",Anand Services,₹ 12936.82,3.1,57,Chennai,+91 9362189960,https://www.indiamart.com/supplier-2350/,Lenovo Legion 24 10
2,"AOC 24G42E Gaming Monitor 24 inch FHD Fast IPS Gaming Monitor, 180Hz Refresh Rate, 0.5ms Response Time, Adaptive Sync, HDR10, Flicker-Free Technology, HDMI 2.0 & DisplayPort 1.4 Connectivity (Black)",Malhotra Solutions,₹ 8427.09,4.5,206,Vadodara,+91 8252571193,https://www.indiamart.com/supplier-2351/,Aoc 24G42E Gaming Monitor
2,Acer SA272 P1 27 Inch Full HD IPS Ultra Slim (7.2mm Thick) Backlit LED Monitor I Zero Frame I 144Hz Refresh I 1 MS VRB I AMD FreeSync I 1xHDMI 1xVGA I Speakers I Eye Care I Eco Display,Chatterjee-Chatterjee Associates,₹ 7094.3,3.4,378,Patna,+91 9793024711,https://www.indiamart.com/supplier-2352/,Acer Sa272 P1 27
2,"Samsung Galaxy Book4 | Intel Core 5 120U (14th Gen) |16GB RAM | 512GB SSD | Windows 11 Pro | Fingerprint Reader | Intel Iris XE Graphics | RJ45 |15.6""/39.6 cm Full HD |1.53KG | Silver- NP754XGK-LS2IN",Malhotra-Sachdeva Associates,₹ 62949.4,4.6,10,Ludhiana,+91 7056384011,https://www.indiamart.com/supplier-2353/,Samsung Galaxy Book4 Intel
2,"HP 15, Intel Core i3-1315U-13th Gen Laptop (8GB DDR4 Ram,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6CMs FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD fd0569TU",Ganesh Mehta Traders,₹ 33374.03,4.1,6620,Thane,+91 8287854063,https://www.indiamart.com/supplier-2354/,Hp 15 Intel Core
2,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA",Iyer Rao-Arora Associates,₹ 19448.11,4.6,455,Kochi,+91 8931655058,https://www.indiamart.com/supplier-2355/,Lenovo Smartchoice Chromebook Intel
2,"HP 14s, Intel Celeron N4500 Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, HD, Win11, M365 Basic(1yr),Office Home24, Black,1.46kg, HD Camera, UHD Graphics, dq3141TU",Singh Corporation,₹ 26126.52,3.3,35,Delhi,+91 7650956634,https://www.indiamart.com/supplier-2356/,Hp 14S Intel Celeron
2,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",Shah Malhotra Trading Co.,₹ 48381.0,3.9,738,Jodhpur,+91 7810063530,https://www.indiamart.com/supplier-2357/,Acer Aspire Lite 12Th
